":START_ID",":END_ID","relation","concepts","synsets",":TYPE"
"RDS模块","至少1米","需保持与墙面距离","['避免接触', '留出空间', '间隔设置', '保持距离']","[]","Relation"
"RDS模块","环境温度0°C至40°C","需在干燥无尘环境中存放","['存放条件', '保存要求', '干燥环境', '无尘存放']","[]","Relation"
"RDS模块","6个月","存放时间不超过","['存储周期', '时间限制', '存放时限', '保留期限']","[]","Relation"
"RDS模块","未通电","必须在起吊前确认","['起吊前检查', '必须确认', '确认前', '安全确认']","[]","Relation"
"RDS模块","已断开与管路连接","必须在起吊前确认","['起吊前检查', '必须确认', '确认前', '安全确认']","[]","Relation"
"RDS模块","所有部件处于安全状态","必须在起吊前确认","['起吊前检查', '必须确认', '确认前', '安全确认']","[]","Relation"
"RDS模块","60°","起吊时绳索与箱体夹角应大于","['角度控制', '起吊角度', '安全角度', '绳索角度', '夹角大于']","[]","Relation"
"RDS模块","安全检查员指挥","起吊操作需听从","['指挥', '指导', '听从', '指令', '命令']","[]","Relation"
"RDS模块","所有液压连接","调试前需检查","['前置验证', '检查准备', '预检条件', '检查前置']","[]","Relation"
"RDS模块","所有电气连接","调试前需检查","['前置验证', '检查准备', '预检条件', '检查前置']","[]","Relation"
"RDS模块","接口HE的给压","调试前需检查","['前置验证', '检查准备', '预检条件', '检查前置']","[]","Relation"
"RDS模块","物位开关连线","调试前需检查","['前置验证', '检查准备', '预检条件', '检查前置']","[]","Relation"
"RDS模块","温度监控装置连线","调试前需检查","['前置验证', '检查准备', '预检条件', '检查前置']","[]","Relation"
"RDS模块","系统冲洗","调试时需进行","['排查问题', '调整参数', '测试验证', '修复错误']","[]","Relation"
"RDS模块","氮气填充蓄能器","调试时需使用","['调试工具', '调试依赖', '调试辅助', '调试支持']","[]","Relation"
"RDS模块","运输文档签署之日起算","质保期自","['有效期起点', '保障开端', '起始日期', '保修起始']","[]","Relation"
"RDS模块","24个月或36个月","质保期为","['保障时长', '有效保修', '保修周期', '保修期限']","[]","Relation"
"RDS模块","未遵守SGC手册要求","质保失效条件包括","['无效条件', '失效情形', '失效原因', '不适用情况']","[]","Relation"
"RDS模块","擅自改造模块","质保失效条件包括","['无效条件', '失效情形', '失效原因', '不适用情况']","[]","Relation"
"RDS模块","操作不当造成损坏","质保失效条件包括","['无效条件', '失效情形', '失效原因', '不适用情况']","[]","Relation"
"RDS模块","存在爆炸风险的环境","禁止在以下环境使用","['禁止出现', '严禁进入', '不得存在', '禁止使用']","[]","Relation"
"RDS模块","存在有毒性气体的环境","禁止在以下环境使用","['禁止出现', '严禁进入', '不得存在', '禁止使用']","[]","Relation"
"RDS模块","粉尘浓度较高的环境","禁止在以下环境使用","['禁止出现', '严禁进入', '不得存在', '禁止使用']","[]","Relation"
"RDS模块","存在油气挥发物质的环境","禁止在以下环境使用","['禁止出现', '严禁进入', '不得存在', '禁止使用']","[]","Relation"
"RDS模块","高火灾风险的环境","禁止在以下环境使用","['禁止出现', '严禁进入', '不得存在', '禁止使用']","[]","Relation"
"RDS模块","安装条件不符合3.3.2要求","禁止在以下环境使用","['禁止出现', '严禁进入', '不得存在', '禁止使用']","[]","Relation"
"RDS模块","工作介质含半液态或固态材质","禁止在以下环境使用","['禁止出现', '严禁进入', '不得存在', '禁止使用']","[]","Relation"
"RDS模块","未正确连接管道至用户机组","禁止在以下环境使用","['禁止出现', '严禁进入', '不得存在', '禁止使用']","[]","Relation"
"RDS模块","具备专业资质人员完成","维护操作需由","['执行', '操作主体', '负责', '主导']","[]","Relation"
"RDS模块","模块未通电","维护操作前需确认","['操作前验证', '前置确认', '确认前操作', '操作前检查']","[]","Relation"
"RDS模块","蓄能器已泄压","维护操作前需确认","['操作前验证', '前置确认', '确认前操作', '操作前检查']","[]","Relation"
"RDS模块","运行介质温度低于30℃","维护操作前需确认","['操作前验证', '前置确认', '确认前操作', '操作前检查']","[]","Relation"
"在运输到安装地点之前，应检查可用空间。","只有在确保运输路线和安装地点为 RDS 提供了足够空间的情况下，才能将其运输到安装地点。","之前","['之前', '早于', '先行', '前于', '先前']","[]","Relation"
"模块必须安装在固定的水平面上。","绝不能安装在可移动平面上，也不能安装在竖直平面或者倾斜平面上。","之前","['之前', '早于', '先行', '前于', '先前']","[]","Relation"
"在起吊操作前，须确认操作区域内无人员。","起吊操作必须听从负责起吊安全的安全检查员的统一指挥。","之前","['之前', '早于', '先行', '前于', '先前']","[]","Relation"
"在割开绷紧带前，应戴好防护手套。","防止绷紧带末端松开晃动，避免伤及人体。","之前","['之前', '早于', '先行', '前于', '先前']","[]","Relation"
"在设置液压连接线路前，必须确保管道已冲洗完毕。","在连接到 RDS 之前，要连接的管道应该已经冲洗完毕。","之前","['之前', '早于', '先行', '前于', '先前']","[]","Relation"
"在进行所有维护或维修工作之前，必须释放流体侧的压力。","否则可能导致爆炸或液压流体喷溅，造成严重事故。","之前","['之前', '早于', '先行', '前于', '先前']","[]","Relation"
"在打开管路或拆卸阀门时如果有油体流出，表示有剩余压力。","因此必须非常缓慢地打开管路和阀门，逐渐释放压力。","因为","['原因', '起因', '原理', '导致', '由...引起']","[]","Relation"
"在填充或置换运行介质期间禁止吸烟和明火。","以防止火灾或爆炸风险。","因为","['原因', '起因', '原理', '导致', '由...引起']","[]","Relation"
"在模块运行期间禁止进行维修操作。","否则可能导致机械伤害、电击或烫伤等安全事故。","因为","['原因', '起因', '原理', '导致', '由...引起']","[]","Relation"
"在调试前必须检查所有液压连接。","否则可能导致系统故障或设备损坏。","之前","['之前', '早于', '先行', '前于', '先前']","[]","Relation"
"在对 RDS 进行排气操作之前，必须完成检查。","以确保系统安全，防止压力异常造成危险。","之前","['之前', '早于', '先行', '前于', '先前']","[]","Relation"
"在使用氮气填充蓄能器前，必须确认蓄能器已泄压。","否则可能导致爆炸或喷射事故。","之前","['之前', '早于', '先行', '前于', '先前']","[]","Relation"
"在进行调整或维修工作时必须使用合适的工具和设备。","以避免意外启动或操作不当引发安全事故。","因为","['原因', '起因', '原理', '导致', '由...引起']","[]","Relation"
"在完成安装后，必须准备调试。","调试前需完成检查清单并确认所有连接正常。","之后","['紧随', '之后', '接续', '后续']","[]","Relation"
"在完成冲洗系统后，才能进行下一步调试。","否则系统可能因污染而损坏。","之后","['紧随', '之后', '接续', '后续']","[]","Relation"
"在确认模块未通电且蓄能器已泄压后，方可进行维护工作。","以确保操作人员安全，防止电击或高压喷射伤害。","之后","['紧随', '之后', '接续', '后续']","[]","Relation"
"在拆包后，必须立即检查模块外观和连接接口。","以确认设备在运输过程中未受损。","之后","['紧随', '之后', '接续', '后续']","[]","Relation"
"在起吊模块前，必须确认模块重心在支架范围内。","以保证起吊过程稳定，防止倾覆或坠落。","之后","['紧随', '之后', '接续', '后续']","[]","Relation"
"在连接电气线路前，必须确认电源已断开。","以防止电击事故。","之后","['紧随', '之后', '接续', '后续']","[]","Relation"
"在完成所有检查后，才能启动系统进行调试。","以确保系统处于安全状态，避免运行故障。","之后","['紧随', '之后', '接续', '后续']","[]","Relation"
"上海电气燃气轮机有限公司拥有燃机RDS模块安装调试手册的产权。","上海电气燃气轮机有限公司","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"上海电气燃气轮机有限公司拥有燃机RDS模块安装调试手册的产权。","燃机RDS模块安装调试手册","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"未经上海电气燃气轮机有限公司书面同意，不得擅自复制、转让、披露或提供燃机RDS模块安装调试手册。","上海电气燃气轮机有限公司","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"未经上海电气燃气轮机有限公司书面同意，不得擅自复制、转让、披露或提供燃机RDS模块安装调试手册。","燃机RDS模块安装调试手册","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"燃机RDS模块安装调试手册的文档编号为DG50011918。","燃机RDS模块安装调试手册","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"燃机RDS模块安装调试手册的文档编号为DG50011918。","DG50011918","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"燃机RDS模块安装调试手册的版本为00。","燃机RDS模块安装调试手册","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"燃机RDS模块安装调试手册的版本为00。","00","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"燃机RDS模块安装调试手册的保密等级为2。","燃机RDS模块安装调试手册","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"燃机RDS模块安装调试手册的保密等级为2。","2","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"燃机RDS模块安装调试手册的页码范围为1至26。","燃机RDS模块安装调试手册","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"燃机RDS模块安装调试手册的页码范围为1至26。","1","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"燃机RDS模块安装调试手册的页码范围为1至26。","26","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"燃机RDS模块安装调试手册的标题为燃机RDS模块安装调试手册。","燃机RDS模块安装调试手册","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"燃机RDS模块安装调试手册的文件类型为系统代码J11。","燃机RDS模块安装调试手册","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"燃机RDS模块安装调试手册的文件类型为系统代码J11。","J11","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"燃机RDS模块安装调试手册的产品/结构为AE94.3A/AE94.2。","燃机RDS模块安装调试手册","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"燃机RDS模块安装调试手册的产品/结构为AE94.3A/AE94.2。","AE94.3A/AE94.2","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"燃机RDS模块安装调试手册的编写部门为产品部。","燃机RDS模块安装调试手册","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"燃机RDS模块安装调试手册的编写部门为产品部。","产品部","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"燃机RDS模块安装调试手册的语言为中文。","燃机RDS模块安装调试手册","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"燃机RDS模块安装调试手册的语言为中文。","中文","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"燃机RDS模块安装调试手册的编制人员为周蕾、张洁、刘海博、孙博。","燃机RDS模块安装调试手册","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"燃机RDS模块安装调试手册的编制人员为周蕾、张洁、刘海博、孙博。","周蕾","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"燃机RDS模块安装调试手册的编制人员为周蕾、张洁、刘海博、孙博。","张洁","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"燃机RDS模块安装调试手册的编制人员为周蕾、张洁、刘海博、孙博。","刘海博","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"燃机RDS模块安装调试手册的编制人员为周蕾、张洁、刘海博、孙博。","孙博","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"燃机RDS模块安装调试手册的批准日期为2023年5月。","燃机RDS模块安装调试手册","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"燃机RDS模块安装调试手册的批准日期为2023年5月。","2023.05","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"燃机RDS模块安装调试手册的版本修改描述为初版[默认]。","燃机RDS模块安装调试手册","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"燃机RDS模块安装调试手册的版本修改描述为初版[默认]。","初版[默认]","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"燃机RDS模块的质保期为业主验收模块开始24个月或模块最终测试后36个月。","燃机RDS模块","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"燃机RDS模块的质保期为业主验收模块开始24个月或模块最终测试后36个月。","24个月","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"燃机RDS模块的质保期为业主验收模块开始24个月或模块最终测试后36个月。","36个月","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"若用户未严格遵守SGC手册要求，因操作不当造成模块损坏，质保失效。","用户","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"若用户未严格遵守SGC手册要求，因操作不当造成模块损坏，质保失效。","SGC手册","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"若用户未严格遵守SGC手册要求，因操作不当造成模块损坏，质保失效。","燃机RDS模块","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"若用户未经SGC同意擅自对模块进行改造，质保失效。","用户","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"若用户未经SGC同意擅自对模块进行改造，质保失效。","SGC","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"若用户未经SGC同意擅自对模块进行改造，质保失效。","燃机RDS模块","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"所有非由模块部件缺陷引起的运行失效和/或损坏均不在质保范围内。","燃机RDS模块","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"所有非由模块部件缺陷引起的运行失效和/或损坏均不在质保范围内。","部件缺陷","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"使用警告符号提醒注意与人员安全相关的问题。","警告符号","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"使用警告符号提醒注意与人员安全相关的问题。","人员安全","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"与设备损坏相关的说明不带三角形警告标志。","设备损坏","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"与设备损坏相关的说明不带三角形警告标志。","三角形警告标志","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"警告信息按危险程度由高到低排列，表示可能导致死亡或严重人体伤害。","警告信息","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"警告信息按危险程度由高到低排列，表示可能导致死亡或严重人体伤害。","死亡","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"警告信息按危险程度由高到低排列，表示可能导致死亡或严重人体伤害。","严重人体伤害","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"警告信息表示可能导致轻度人体伤害。","警告信息","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"警告信息表示可能导致轻度人体伤害。","轻度人体伤害","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"无三角形警告标志的信息表示可能导致设备损坏。","设备损坏","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"无三角形警告标志的信息表示可能导致设备损坏。","无三角形警告标志","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"蓄能器系统在开路状态下放电可能导致爆炸。","蓄能器系统","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"蓄能器系统在开路状态下放电可能导致爆炸。","开路状态","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"蓄能器系统在开路状态下放电可能导致爆炸。","爆炸","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"蓄能器系统放电可能导致飞溅部件和液压流体喷溅，造成死亡或致残性严重事故。","蓄能器系统","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"蓄能器系统放电可能导致飞溅部件和液压流体喷溅，造成死亡或致残性严重事故。","飞溅部件","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"蓄能器系统放电可能导致飞溅部件和液压流体喷溅，造成死亡或致残性严重事故。","液压流体喷溅","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"蓄能器系统放电可能导致飞溅部件和液压流体喷溅，造成死亡或致残性严重事故。","死亡","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"蓄能器系统放电可能导致飞溅部件和液压流体喷溅，造成死亡或致残性严重事故。","致残性严重事故","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"在进行维护或维修工作前，必须释放流体侧的压力。","维护工作","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"在进行维护或维修工作前，必须释放流体侧的压力。","维修工作","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"在进行维护或维修工作前，必须释放流体侧的压力。","流体侧压力","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"压力传感器MBA51CP101、MBA51CP102和MBA51CP103监控蓄能器压力。","压力传感器MBA51CP101","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"压力传感器MBA51CP101、MBA51CP102和MBA51CP103监控蓄能器压力。","压力传感器MBA51CP102","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"压力传感器MBA51CP101、MBA51CP102和MBA51CP103监控蓄能器压力。","压力传感器MBA51CP103","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"压力传感器MBA51CP101、MBA51CP102和MBA51CP103监控蓄能器压力。","蓄能器压力","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"液压流体喷溅会产生危险，可能导致伤害或火灾。","液压流体喷溅","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"液压流体喷溅会产生危险，可能导致伤害或火灾。","伤害","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"液压流体喷溅会产生危险，可能导致伤害或火灾。","火灾","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"在存在剩余压力的情况下，传感器零区和压力计不精确会导致无法读取压力。","剩余压力","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"在存在剩余压力的情况下，传感器零区和压力计不精确会导致无法读取压力。","传感器零区","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"在存在剩余压力的情况下，传感器零区和压力计不精确会导致无法读取压力。","压力计","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"打开管路或拆卸阀门时如有油体流出，表示存在剩余压力。","管路","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"打开管路或拆卸阀门时如有油体流出，表示存在剩余压力。","阀门","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"打开管路或拆卸阀门时如有油体流出，表示存在剩余压力。","油体流出","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"打开管路或拆卸阀门时如有油体流出，表示存在剩余压力。","剩余压力","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"必须非常缓慢地打开管路和阀门，逐渐释放压力。","管路","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"必须非常缓慢地打开管路和阀门，逐渐释放压力。","阀门","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"必须非常缓慢地打开管路和阀门，逐渐释放压力。","压力","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"只有当没有液压流体溢出且无剩余压力时，才能完全打开管路或拆下阀门。","液压流体溢出","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"只有当没有液压流体溢出且无剩余压力时，才能完全打开管路或拆下阀门。","剩余压力","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"只有当没有液压流体溢出且无剩余压力时，才能完全打开管路或拆下阀门。","管路","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"只有当没有液压流体溢出且无剩余压力时，才能完全打开管路或拆下阀门。","阀门","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"溢出的液压流体会导致滑倒危险。","液压流体溢出","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"溢出的液压流体会导致滑倒危险。","滑倒危险","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"液压流体溢出必须立即按照安全数据单要求进行吸附处理并清除。","液压流体溢出","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"液压流体溢出必须立即按照安全数据单要求进行吸附处理并清除。","安全数据单","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"液压流体溢出必须立即按照安全数据单要求进行吸附处理并清除。","吸附处理","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"处理液压流体前必须阅读并遵守相关安全数据单的要求。","液压流体","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"处理液压流体前必须阅读并遵守相关安全数据单的要求。","安全数据单","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"处理液压流体前必须阅读并遵守相关安全数据单的要求。","处理","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"安全数据单中说明了流体接触皮肤、眼睛或嘴部的处理方法。","安全数据单","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"安全数据单中说明了流体接触皮肤、眼睛或嘴部的处理方法。","皮肤","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"安全数据单中说明了流体接触皮肤、眼睛或嘴部的处理方法。","眼睛","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"安全数据单中说明了流体接触皮肤、眼睛或嘴部的处理方法。","嘴部","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"系统必须在完全正常功能下操作，发现异常必须立即关闭系统。","系统","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"系统必须在完全正常功能下操作，发现异常必须立即关闭系统。","正常功能","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"系统必须在完全正常功能下操作，发现异常必须立即关闭系统。","异常","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"关闭系统后必须采取安全措施并立即解决故障。","系统","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"关闭系统后必须采取安全措施并立即解决故障。","安全措施","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"关闭系统后必须采取安全措施并立即解决故障。","故障","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"应定期检查系统是否有损坏或故障。","系统","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"应定期检查系统是否有损坏或故障。","损坏","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"应定期检查系统是否有损坏或故障。","故障","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"调试时必须遵守蓄能器系统安全须知。","调试","is participated by","['被涉及', '被参与', '被卷入', '被参加']","[]","Relation"
"RDS","供给管道 HD / 637B","需要冲洗","['冲洗', '洗涤', '清洗', '冲刷', '冲净']","[]","Relation"
"RDS","供给管道 HE / 638B","需要冲洗","['冲洗', '洗涤', '清洗', '冲刷', '冲净']","[]","Relation"
"RDS","返回管道 HF / 639B","需要冲洗","['冲洗', '洗涤', '清洗', '冲刷', '冲净']","[]","Relation"
"RDS","操作管道 HS1 / 643A","需要冲洗","['冲洗', '洗涤', '清洗', '冲刷', '冲净']","[]","Relation"
"RDS","操作管道 HS2 / 642A","需要冲洗","['冲洗', '洗涤', '清洗', '冲刷', '冲净']","[]","Relation"
"RDS","操作管道 NS1 / 644A","需要冲洗","['冲洗', '洗涤', '清洗', '冲刷', '冲净']","[]","Relation"
"RDS","操作管道 NS2 / 645A","需要冲洗","['冲洗', '洗涤', '清洗', '冲刷', '冲净']","[]","Relation"
"氮气罐","皮囊式蓄能器","提供氮气","['氮源提供', '氮气供给', '供氮']","[]","Relation"
"氮气填充器","皮囊式蓄能器","连接至","['桥接', '通达', '关联', '连接', '联结']","[]","Relation"
"氮气填充器","氮气罐","配备降压器","['加装降压设备', '安装降压器', '配置降压装置', '配备减压组件']","[]","Relation"
"蓄能器三通阀 MBA51AA255","蓄能器流体侧","释放压力","['释放负担', '释放情绪', '心理疏导', '缓解压力']","[]","Relation"
"蓄能器三通阀 MBA51AA256","蓄能器","隔离系统","['封闭', '独立存在', '独立', '隔离', '隔绝']","[]","Relation"
"电机 MBA51AP01-M01-E01","RDS","启动","['激活', '发动', '开始', '启动']","[]","Relation"
"泵 MBA51AP001-KP01","RDS","启动","['激活', '发动', '开始', '启动']","[]","Relation"
"泵 MBA51AP002-KP01","RDS","启动","['激活', '发动', '开始', '启动']","[]","Relation"
"电磁阀 MBA53AA001","主推力端管道 HS1 / 643A","通电","['通电', '导电', '供电', '通电状态']","[]","Relation"
"电磁阀 MBA53AA003","主推力端管道 HS2 / 642A","通电","['通电', '导电', '供电', '通电状态']","[]","Relation"
"电磁阀 MBA53AA005","辅助推力端管道 NS3 / 644A","通电","['通电', '导电', '供电', '通电状态']","[]","Relation"
